LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
150000,1,2,1,24,0,0,-1,4,3,-1,40356,41454,45765,52216,66124,79460,8773,13293,23162,10130,55107,18901,0
500000,2,2,2,39,-1,-1,-1,0,-1,0,138654,141002,123119,105241,102240,105782,51532,107990,31639,31142,56468,64395,0
30000,2,2,2,65,-1,-1,-1,-1,0,-1,6947,7046,7416,8294,7171,8502,1119,970,5877,6249,3015,3406,0
30000,2,2,1,44,-1,-1,-1,-1,-1,0,13992,13081,13257,12902,12362,13443,8568,7903,11125,8156,7831,5456,0
300000,2,1,1,69,0,0,0,-1,0,-1,202882,174869,161725,112789,87812,78767,73231,81138,66741,56860,29201,59845,0
80000,2,2,1,62,0,0,1,1,-1,-1,8575,8951,8240,9925,10316,7550,4882,7461,1364,2926,4960,4462,0
50000,2,1,2,40,-1,0,-1,0,0,1,9700,9987,7692,8492,8779,7631,2751,2371,6694,4058,1491,5175,0
200000,2,3,2,26,-1,-1,0,0,-1,0,86170,75650,86014,78528,80813,75123,52002,53108,61705,69102,63029,9677,0
150000,2,3,2,51,7,3,6,0,3,4,77574,70893,66626,83841,66089,57898,46358,26883,15146,15476,11026,20614,1
50000,2,1,2,65,-1,0,0,0,-1,-1,5525,4950,4001,4297,4398,3275,3867,4259,1426,2440,2699,1851,0
80000,2,2,1,57,-1,-1,-1,-1,-1,-1,13471,13528,14317,11099,12365,13495,8868,9524,5469,6349,9670,1425,0
80000,2,1,2,27,0,0,2,1,3,2,12661,13762,13238,15774,14335,16199,2412,9728,7063,6616,10547,5320,0
20000,2,1,2,28,-1,-1,-1,-1,0,0,6104,6836,6425,7251,8259,6438,1871,5464,1333,3347,6219,4350,1
30000,2,1,2,25,0,0,0,-1,-1,-1,2044,1818,1720,1438,1798,1561,996,1410,463,988,625,431,0
100000,1,1,2,44,0,0,0,-1,3,-1,26525,17412,18541,18706,15155,14337,11232,13457,12890,7119,1663,2519,0
200000,2,2,2,26,1,0,0,0,0,0,50182,53888,53717,47597,57926,62901,12049,21589,26810,11796,32443,44642,0
80000,1,2,1,65,-1,-1,0,-1,-1,-1,42137,41242,31152,31274,40272,40968,24800,4988,16807,10802,32648,21105,0
80000,2,2,2,31,2,1,1,2,3,1,35506,31905,20223,20414,21675,22132,25851,3885,9898,4677,14341,10118,0
150000,2,3,2,28,-1,-1,0,-1,0,-1,68534,54626,52394,41728,42900,36409,50967,35486,35915,23521,8223,30298,0
30000,2,3,1,65,-1,1,1,-1,-1,-1,2815,2648,2274,2602,2420,2837,1214,1248,1405,579,1712,2496,0
80000,2,1,2,48,6,7,3,3,3,4,35027,22689,20781,22449,22866,28260,17567,14088,3656,2596,4985,9272,1
30000,1,2,2,45,2,2,2,1,5,2,13267,12795,13695,12458,11563,11211,4354,5442,10327,5319,2057,1883,0
150000,2,3,2,33,-1,0,-1,0,-1,-1,74192,63594,67830,89134,76835,53841,27563,31774,45354,71729,67471,45207,0
20000,1,3,1,31,-1,-1,0,-1,-1,-1,6458,4616,5348,5405,5028,5400,5174,1835,1337,1319,2663,4059,0
80000,2,2,1,53,0,0,-1,-1,0,-1,24535,24098,26288,23923,25036,30436,7815,17140,10465,12278,5954,3379,0
100000,1,1,1,41,1,-1,1,3,1,3,59693,60689,59409,53794,54726,42922,16335,15455,43640,8792,18418,8724,0
200000,2,2,2,39,-1,-1,-1,0,-1,-1,41553,40207,46625,39225,32371,33109,21517,22128,5853,22765,9804,14750,0
150000,2,1,1,21,0,0,-1,-1,2,-1,41194,39592,34114,37227,22471,24946,20000,28885,18245,14782,4329,5350,0
500000,2,1,1,29,-1,-1,-1,-1,-1,-1,195678,220937,209641,193730,239296,191116,117879,119977,93777,50905,65774,54457,0
150000,2,1,2,42,0,2,2,0,1,2,59900,40931,40873,34181,32001,26985,40158,24061,5217,12748,19064,19837,0
50000,2,2,2,40,0,-1,-1,-1,-1,-1,5416,4831,3810,3727,4299,3595,2102,1571,1227,2011,849,2468,0
50000,2,2,2,43,-1,-1,-1,-1,-1,-1,2274,2546,2729,2873,2019,1952,1310,1957,1180,2245,624,1362,0
20000,1,2,1,50,-1,-1,-1,-1,-1,-1,8597,11582,12019,13214,10408,9407,4171,6685,7118,5011,5110,4065,0
50000,1,3,2,63,0,-1,-1,1,3,-1,28174,32020,23623,20816,24720,27262,8286,8978,15586,7305,15203,6265,0
30000,2,2,1,30,-1,-1,-1,1,-1,-1,18804,13199,15716,16672,17178,18923,11072,10882,11013,10579,7337,5086,0
50000,1,2,1,29,0,-1,0,0,2,-1,19037,17929,20083,23497,23312,26829,12792,8756,10697,6866,4801,18801,0
150000,2,3,2,31,0,1,2,5,4,3,18714,18566,14019,14885,12499,12496,3351,1722,2216,4212,2251,3687,1
150000,1,1,2,35,2,2,2,4,5,6,35704,33129,31648,29034,21940,21616,10431,13192,18632,4934,2538,14546,0
50000,1,2,2,32,-1,-1,-1,0,0,-1,10616,10135,10900,11673,11269,7810,7180,2376,4397,10392,3205,5404,0
80000,2,1,2,66,-1,-1,-1,0,-1,-1,32306,31746,33451,34069,39694,38548,29056,14725,17270,8304,15141,31946,0
30000,2,3,2,53,-1,0,0,-1,0,2,16305,19364,19986,24437,31935,25340,7116,11344,13937,10116,8793,14288,0
80000,2,1,1,21,0,3,2,2,2,0,10125,10650,11543,11391,11407,10901,4387,1854,6021,4588,2912,2803,0
100000,1,1,1,35,0,1,-1,4,3,3,61465,72925,72068,76021,64984,68281,25516,50667,10441,44648,41633,21936,0
50000,1,2,1,43,3,2,5,0,1,1,10624,10582,11700,10811,9880,9907,2102,2092,7850,7283,2010,5463,1
50000,1,3,1,51,0,-1,1,-1,0,-1,5296,6464,7176,8335,9338,8291,3080,5071,5066,3632,5718,5999,0
500000,2,3,1,69,1,1,2,0,1,0,287929,353947,340389,314068,252712,217373,188388,68188,270519,60557,111188,95555,0
100000,2,1,2,40,-1,0,0,3,-1,1,49281,56253,71594,52285,56667,65937,43720,28708,10644,20147,9642,49470,0
100000,2,4,2,25,0,-1,0,0,-1,-1,40561,33990,24569,30472,34928,40023,34846,15152,3735,22736,6410,8735,0
10000,2,1,2,43,0,2,0,2,2,0,3611,3563,3955,4921,5198,4449,2676,1969,1871,1771,2996,3537,0
30000,1,1,1,52,6,5,5,6,6,6,13918,12807,6975,6543,6834,6179,1439,5629,500,1574,1690,2912,1
50000,2,1,2,56,0,1,0,1,0,-1,20330,22190,21381,19203,23590,19239,17761,4493,4624,15540,14454,13526,0
500000,2,1,1,24,4,4,4,4,2,2,257550,341777,353586,374652,417927,400383,65395,87757,115945,122575,221835,200399,1
30000,2,2,1,44,4,4,0,4,2,3,4851,5660,6537,7031,7623,7989,3498,3345,3612,3474,5440,928,1
50000,2,2,2,22,-1,-1,-1,-1,-1,-1,12033,11915,12772,11374,11744,9942,7233,3326,3700,3524,5639,6662,0
1000000,1,2,1,24,2,-1,0,2,1,1,232387,236234,194906,195879,199766,237790,22863,39064,147638,71922,21333,191019,0
80000,2,2,1,63,-1,-1,-1,-1,-1,-1,13800,13341,14286,12976,14066,13718,6507,10950,4186,11489,3688,5539,0
50000,1,2,1,63,3,2,3,1,0,2,9681,9768,9992,9494,10206,9217,3853,5656,3465,5111,2741,7057,1
150000,2,3,1,67,1,0,-1,0,-1,-1,47165,54563,48083,53691,55777,50405,42047,15992,20147,30280,8727,38419,0
80000,1,1,2,28,-1,0,-1,-1,1,1,32878,31863,34317,34491,30581,26661,10958,27978,16903,8550,20977,8214,0
500000,2,2,2,52,-1,-1,0,-1,0,-1,177848,174799,159569,186349,189365,197023,75322,50416,105367,117422,25567,137511,0
20000,2,3,2,48,4,1,1,-1,0,2,8602,10649,10948,8935,9207,10183,6100,8411,1511,4230,7344,7495,1
200000,2,1,1,24,3,2,6,5,2,6,19528,20919,22522,26235,22720,23346,3794,6329,4994,10785,4410,10273,1
50000,2,1,1,60,5,3,6,3,2,3,12974,10264,11172,11084,12448,10391,3459,1950,4279,5381,6905,4246,0
200000,2,1,1,44,-1,-1,-1,-1,-1,-1,36477,34436,29195,24835,20803,16315,21116,13317,18142,15615,14392,3261,0
200000,1,2,2,34,-1,0,1,1,0,0,64046,60172,77297,78579,74275,77882,57626,50856,67679,44815,24452,22843,0
200000,1,1,2,65,5,5,3,2,3,0,53013,42374,41512,42209,43073,44517,23067,5775,10591,19574,16922,4283,1
300000,1,1,2,68,2,-1,-1,1,-1,0,142205,142210,171352,169864,223069,268230,95393,35016,133979,125497,193985,75078,1
150000,1,2,2,31,-1,1,-1,0,-1,1,78486,67824,79211,71616,47768,38974,57616,57287,70469,51785,41222,25168,0
30000,1,2,1,37,1,3,4,2,2,1,1920,2364,2695,2195,2224,2343,448,772,790,1512,1532,407,1
20000,1,3,1,47,1,0,0,-1,3,-1,9347,10339,10377,9508,11846,14034,5628,1344,1999,4185,2681,4968,1
50000,2,2,2,52,0,2,2,3,0,3,7346,8560,10886,11252,14903,18308,4795,4986,2470,4093,6237,13148,0
80000,2,3,1,53,2,3,1,0,2,4,7450,8054,8475,7333,8606,9058,1776,5403,3039,2683,4146,4621,0
50000,1,2,2,61,-1,3,0,-1,-1,2,7200,6071,7523,8428,7786,9662,3478,4318,6274,2475,1947,2373,0
150000,2,2,2,28,0,-1,0,0,-1,-1,18754,17557,16602,16719,20311,21539,9275,8896,14911,11003,16097,10162,0
150000,1,2,2,25,0,0,0,0,0,0,69514,72470,61752,63294,73918,52647,52298,48710,30062,51203,65073,11664,0
500000,2,1,2,30,0,2,1,2,3,2,140314,127043,130911,143845,140577,121332,27422,84516,92771,92520,90862,31347,0
80000,1,1,2,49,0,-1,2,0,1,-1,23448,23698,21375,24859,27318,18388,20254,18666,4601,14809,20883,1847,0
200000,1,1,1,65,-1,1,-1,1,0,1,91484,64979,77822,73925,67731,72453,30194,37383,42512,25696,31476,41602,0
150000,2,1,1,47,3,1,1,1,4,2,100382,99261,130505,138043,159821,180000,55450,74659,53144,63738,76435,136633,1
1000000,2,2,1,68,3,1,0,3,1,0,425877,407369,358546,265269,201582,170072,110783,105736,69162,147443,111872,38313,0
200000,2,3,2,63,1,2,1,1,2,0,127011,145169,126334,153781,163759,122010,40068,105551,82100,109146,35799,22775,1
50000,2,1,1,28,-1,-1,-1,0,-1,-1,17391,15667,15284,13353,13804,16973,11371,13461,4647,5812,9778,6574,0
10000,1,1,1,27,0,2,0,0,2,1,2936,2991,3038,2993,3607,3799,1368,409,1551,2420,1379,977,0
500000,2,1,2,24,-1,0,-1,0,-1,2,63646,61571,50232,50453,52249,61301,48505,29080,24842,43810,17833,29744,0
150000,1,2,1,44,-1,-1,-1,-1,-1,-1,65199,75979,82639,98315,114853,91020,10072,42369,37428,39546,49564,25247,0
200000,1,2,2,63,-1,-1,-1,-1,0,-1,86721,65855,40770,47860,44410,43514,53365,9910,25681,17426,5800,10722,0
200000,1,3,1,24,0,3,2,1,1,0,87770,65282,88943,80032,85555,60624,71369,16351,57778,35069,68415,15953,0
150000,1,3,1,31,-1,0,0,-1,-1,-1,47875,51355,42839,37295,43298,54891,35581,5712,21707,10912,4502,49282,0
200000,2,3,2,60,2,2,2,1,5,3,82171,73790,93295,101420,117013,89622,24208,16058,46444,30212,40873,27149,1
300000,2,2,1,60,1,-1,-1,-1,-1,-1,36197,38090,31327,22268,19885,19596,4146,33870,15127,13192,5810,13981,0
300000,2,3,1,65,-1,-1,-1,-1,-1,-1,14590,11730,13984,15961,16132,17703,13063,9806,11026,4887,6141,11103,0
50000,1,2,2,34,2,5,4,5,4,4,13149,7867,9054,10314,14806,14422,4365,3100,3632,5380,1395,7749,1
10000,1,1,1,21,-1,2,0,0,-1,0,1703,1820,1898,1748,1313,1414,967,1567,1199,850,633,852,0
10000,2,2,1,68,-1,-1,0,1,3,-1,6954,6245,5699,5603,5604,5681,3015,3333,2386,3625,622,3285,1
80000,1,2,2,32,0,0,-1,-1,0,-1,39315,41151,31601,31270,30992,29172,16296,9756,23861,13453,6050,9879,0
200000,1,2,1,42,0,3,2,0,3,2,51798,58610,71626,62909,62777,65337,26301,35809,50212,25534,12304,42587,0
200000,1,2,2,54,0,-1,-1,0,0,-1,34829,41565,37507,41447,37372,31715,16414,26320,15586,7927,7775,6444,0
80000,2,1,1,57,-1,-1,-1,-1,-1,-1,21542,21203,23967,24122,26828,30785,4508,16031,7560,16194,14576,9502,0
50000,2,2,1,45,0,1,0,0,-1,0,13528,14495,9499,11044,8730,8758,7037,6297,5705,6759,1511,5695,0
80000,1,1,1,59,1,1,1,2,2,1,46158,49422,55184,42234,42831,36254,32625,18555,37697,5632,24732,3954,0
200000,2,1,2,41,-1,-1,-1,-1,-1,-1,95737,90789,92321,109001,119920,106592,80285,51934,13959,94269,77214,73111,1
150000,2,2,1,38,-1,-1,-1,-1,-1,-1,52134,52626,49631,47492,27040,28445,22206,19276,44369,34393,15980,11773,0
30000,1,3,2,34,0,-1,2,2,1,0,2973,3478,3276,2927,3559,3851,1092,2354,1951,1695,3098,2279,0
50000,1,3,2,48,7,4,4,4,3,4,32214,35443,26602,21486,22558,19718,4561,18067,10465,10232,2799,2357,1
100000,2,3,1,33,2,4,4,-1,6,4,39969,32872,24774,26735,25746,24659,3754,3064,13519,8904,3029,4001,0
100000,2,1,1,27,0,2,2,2,1,3,28582,28402,27050,29686,29224,27960,20627,7968,18628,14614,4591,5185,0
200000,2,2,2,42,4,2,1,0,4,2,59683,49893,37425,37478,42311,42128,41775,9850,6022,9274,9850,11102,1
500000,1,1,2,26,0,-1,0,0,-1,1,265915,285100,293162,294219,323444,376375,172946,178378,250488,74936,267655,310144,0
20000,1,2,2,22,-1,-1,0,-1,-1,0,3084,2879,2649,2855,2515,2530,2229,1577,650,2138,1614,620,1
30000,2,2,1,68,0,0,0,0,0,4,10341,11998,13769,11386,12672,16270,6136,5900,9657,1994,4375,12512,0
80000,2,3,2,25,0,0,1,0,2,0,33557,31438,30181,33369,37321,26679,7657,18402,9673,10078,4455,20087,0
50000,1,3,2,36,-1,-1,-1,-1,0,-1,20566,24821,21171,26899,31235,35876,12811,18524,13964,16075,5518,9758,0
80000,1,2,1,28,0,1,0,0,0,-1,29452,33513,39273,39866,53914,66310,9507,6916,19947,7153,41531,27667,0
10000,1,2,1,63,4,6,4,2,5,3,859,1019,794,750,607,656,596,530,316,375,346,192,1
20000,2,2,2,60,2,1,1,1,-1,0,1289,966,972,935,913,870,213,135,162,571,179,141,1
200000,2,2,1,36,1,2,2,5,1,4,50342,32874,27554,30814,33762,34312,5894,15135,17715,7288,16714,6201,0
20000,1,1,2,61,-1,-1,-1,-1,-1,-1,2257,1965,2021,2159,1896,1820,698,1600,804,1267,390,1093,0
200000,2,2,2,22,3,-1,2,-1,-1,-1,50145,58097,73724,59734,51493,38427,39250,11337,59829,18255,42920,18461,0
50000,2,1,1,31,1,0,-1,-1,0,-1,31756,31158,34694,33345,40309,44958,4697,26672,22724,25465,15882,5081,0
50000,2,1,2,22,-1,-1,0,-1,-1,-1,29967,32319,31791,34267,21759,24632,12154,3461,5788,6796,6946,13916,0
20000,1,3,1,33,2,0,-1,2,0,0,9289,9522,9245,9056,10267,12605,2275,2837,2547,2651,4383,3200,0
10000,2,1,1,67,2,4,1,-1,3,4,3263,3863,4423,4087,2527,2476,989,1640,1667,2558,1112,742,1
50000,1,2,2,22,1,-1,1,1,1,-1,18519,17245,14649,14025,13177,12568,11090,14913,6471,9784,3485,11066,1
200000,2,2,1,33,1,2,2,0,1,-1,78920,48174,50615,63478,81364,74569,47493,37187,22008,45795,53440,47165,0
300000,1,2,2,33,-1,0,-1,-1,-1,0,38090,44860,42575,36383,30153,37729,18212,27181,36421,18707,23806,20107,0
20000,2,3,1,53,2,-1,0,3,1,0,8898,9892,11809,9393,10689,12299,1981,6589,6393,3555,1614,3282,0
10000,2,3,2,49,-1,-1,-1,-1,-1,-1,4097,2971,2731,2056,1907,1917,3270,1601,1614,345,751,708,0
30000,1,1,1,34,-1,0,-1,0,0,0,3306,3326,3593,2632,2683,2944,2727,736,376,2368,1315,1623,0
200000,2,2,1,48,-1,1,-1,2,-1,0,52050,47255,43941,51022,42949,46575,28440,5450,11461,45656,28977,5650,0
30000,2,1,1,33,1,-1,-1,0,0,1,21443,19221,25317,22265,18731,16991,2713,10455,7804,14778,14573,8742,0
50000,2,3,2,66,-1,-1,-1,-1,-1,0,23838,18979,16595,15973,18014,20180,10855,9534,7442,6620,8453,8044,0
300000,1,1,2,23,2,0,2,1,3,3,143443,117959,99706,98975,103644,122140,104135,52740,30592,28634,74946,45167,1
300000,1,2,2,61,3,0,4,2,4,0,161148,172050,180586,180473,203303,203535,50825,89618,85350,130005,91528,16952,1
150000,2,3,2,57,0,4,1,2,2,1,52701,40600,33515,35718,31557,30892,17034,21649,5339,21577,10697,18595,0
30000,1,3,2,42,1,0,1,3,0,1,1582,1687,1314,1374,1031,844,436,265,729,498,430,219,0
80000,2,2,1,29,4,0,3,1,-1,1,21458,24114,25335,19255,21365,23891,8941,19168,17417,13256,13157,3813,0
50000,1,2,2,50,1,1,3,5,2,3,10054,11838,9196,10003,9987,8995,1130,5894,4168,4085,6426,2751,1
150000,2,2,1,26,-1,-1,-1,0,-1,-1,5049,4641,4593,4753,4830,3579,2387,2444,1557,910,4048,1418,0
200000,2,1,1,25,-1,-1,-1,-1,-1,-1,106095,93528,110654,112152,119482,138181,13829,29796,87535,100375,42025,50001,0
30000,2,1,2,31,-1,-1,-1,-1,-1,-1,14333,13262,12493,14075,15083,13873,1732,10596,6862,3482,8280,2524,0
300000,2,2,1,68,-1,0,-1,-1,-1,-1,233573,222111,196560,280678,303514,360000,83989,61593,149855,190083,176555,146102,1
80000,2,2,1,68,1,1,2,1,-1,-1,27326,34560,33150,36920,22083,26341,17127,18364,12942,30313,17311,14953,0
200000,2,3,1,64,1,3,-1,-1,-1,2,108867,99515,107370,119324,92281,104696,24552,72966,78306,12967,48688,20005,1
20000,2,1,1,22,0,1,0,1,0,0,10136,13084,12658,9664,7035,6148,3550,9572,1773,7246,4444,679,0
50000,2,1,1,41,-1,-1,2,-1,-1,-1,17188,17822,14604,14109,12601,16731,6965,13720,1789,5815,7997,6378,0
10000,2,2,2,45,1,0,1,0,2,-1,4514,4619,4033,3808,2616,2457,2116,1366,1809,2228,1109,1367,0
150000,2,1,3,57,0,2,3,2,2,4,107422,117958,108759,107150,89864,87598,47879,12728,18838,79924,47857,24597,1
20000,2,2,1,39,1,-1,1,4,-1,3,3060,3212,3210,3276,3168,3187,1018,2642,660,2090,2083,863,1
50000,2,1,1,62,-1,-1,0,-1,-1,-1,27898,34192,40570,38425,31401,35592,11100,9807,26489,6828,20302,27225,0
200000,2,2,1,59,3,4,4,2,4,1,98917,88664,77272,85735,87415,93806,41548,24070,20457,39458,8048,60524,1
150000,2,1,2,60,4,3,3,4,2,2,40907,42830,43113,44042,48829,45924,20018,9403,26683,14009,14202,11696,0
150000,2,2,2,38,-1,0,-1,4,0,2,71998,73386,75292,82478,86027,75592,29992,8274,18854,22590,38307,59851,0
150000,2,2,1,27,0,-1,-1,-1,0,-1,9220,10079,13192,16124,18146,14521,6850,6588,5987,8681,4632,7499,0
150000,1,2,1,54,-1,-1,-1,-1,-1,-1,59409,70111,54775,52645,50494,44794,35315,19599,12071,15417,34011,22478,0
150000,2,3,2,50,3,2,2,3,4,4,64633,63702,63220,83526,85452,94129,19715,38482,37164,22117,27203,17095,1
50000,2,2,2,35,-1,0,2,2,3,1,24125,20351,20744,17256,16441,19027,9958,8628,16431,13267,8293,6623,0
10000,2,2,2,62,1,0,1,0,0,2,2379,2280,2429,1978,2378,2499,931,493,1635,905,840,831,0
80000,2,2,2,26,1,3,1,0,1,0,25119,27748,21025,29864,27022,29625,5014,3069,8241,10219,18091,7828,1
10000,2,2,1,43,-1,-1,0,1,-1,0,4795,3600,3575,4920,5558,4150,2754,2577,2578,2231,1914,3235,0
80000,1,3,2,38,2,3,1,0,0,4,40371,39181,43064,48273,40053,28865,31469,17134,9972,17070,6519,16546,1
80000,2,1,1,49,5,5,1,0,4,2,12811,12755,15684,14530,11271,11105,5137,2405,9559,3507,7571,2494,1
30000,1,2,2,41,-1,0,3,1,1,1,9799,9754,10063,10236,12356,12766,1270,7899,1131,3299,2143,8740,0
200000,2,1,2,55,-1,1,-1,0,1,-1,36431,44591,45156,45052,46867,49858,5046,37156,20451,13400,31705,41666,0
150000,1,1,2,28,0,1,-1,-1,-1,0,46753,43052,50191,51548,55480,53548,7035,26691,23101,10051,42978,45361,0
100000,1,2,1,34,2,-1,1,2,2,0,36665,40908,42156,49484,54686,52906,13202,25644,23154,22715,10356,5958,1
300000,2,2,1,51,2,0,0,1,2,3,80601,59321,63019,51257,48592,45009,46781,18844,26315,15922,31842,30888,0
50000,2,2,2,63,2,4,0,5,5,3,22149,19601,21898,22311,19169,18927,12562,8205,11664,12508,9355,12868,0
50000,1,2,1,52,-1,1,-1,0,-1,1,7408,6812,7196,8813,8121,7625,1382,1893,3076,3849,2890,3552,0
30000,2,1,3,45,1,2,1,0,2,3,18061,21245,21577,24876,21192,15612,3085,14234,8846,10778,5764,8476,0
100000,1,2,1,21,0,2,0,0,1,0,48380,46269,49187,49675,57523,42737,20653,25500,29862,6961,27513,21347,1
30000,1,2,2,54,-1,-1,-1,-1,-1,-1,5366,4693,5236,5222,6683,6245,1841,4064,3388,2743,4086,2421,0
300000,1,1,1,24,0,-1,0,-1,0,-1,34062,27749,25816,23807,27579,30048,28977,3418,8542,5905,9792,21784,0
50000,1,2,2,52,2,-1,-1,0,-1,0,5474,5637,4323,4148,5006,4002,952,3279,1481,2319,2906,2866,0
80000,2,2,1,27,1,0,0,-1,-1,0,6037,5526,4240,4605,5116,4459,3753,1781,1536,966,4430,526,1
100000,2,1,2,66,-1,-1,-1,-1,-1,-1,30232,28792,23949,24067,23152,21537,22245,22657,5288,2957,18474,9929,0
50000,2,2,1,35,1,3,3,3,1,2,21052,19615,15452,10900,15335,13338,14547,10844,2632,7261,2350,6431,1
150000,2,2,2,27,-1,-1,0,-1,-1,-1,24992,28674,32298,35401,40601,45416,14585,13304,16031,25308,14065,36797,0
150000,1,1,2,52,0,1,0,0,2,0,17724,20250,22841,20604,25238,24002,9608,12530,10674,13142,11774,4590,0
200000,2,2,1,40,2,0,-1,2,-1,0,37725,37083,34762,42098,44800,32247,13234,27035,5230,34544,21878,28729,1
100000,2,1,0,49,0,1,1,0,-1,0,22144,22385,24045,23329,21176,19687,7963,7521,2634,9293,16259,5437,0
80000,2,3,2,52,-1,0,-1,-1,-1,-1,5288,6070,5960,7481,8309,7775,3857,4339,2680,5044,5008,1725,0
80000,2,2,1,42,-1,-1,-1,-1,-1,0,4641,3232,3030,3018,2769,2660,3523,693,412,605,2133,2187,0
150000,1,1,1,47,2,2,3,0,3,1,112291,109909,105231,91658,81697,97801,35691,22052,10881,17210,29865,48156,1
50000,1,2,2,30,-1,0,-1,0,-1,0,14654,16563,13620,13534,16849,19396,4524,7640,5707,7421,7822,14171,0
80000,1,1,1,35,-1,-1,-1,-1,-1,-1,16826,17519,17763,18800,14850,17499,5705,6008,7029,8641,12086,9471,0
30000,2,3,1,42,1,3,0,0,0,0,18631,10282,12607,15615,15079,12459,12401,2101,10142,3609,2940,10832,0
150000,1,1,2,62,0,0,0,0,1,1,27295,31442,35370,34297,30713,30521,6505,13548,16396,23307,3514,15580,1
20000,2,1,1,47,-1,-1,0,0,0,-1,7038,5903,6066,6132,6723,6734,3619,4798,3484,3819,2811,2150,0
1000000,2,4,2,29,1,0,2,1,-1,1,485012,445444,438996,345754,372568,281880,203102,288849,149846,206063,252958,34514,0
30000,2,3,2,38,0,-1,0,0,-1,0,13369,15226,15858,15789,13828,13035,4450,8791,10399,7859,11462,1566,0
80000,2,1,2,52,-1,1,-1,-1,-1,-1,25910,27670,27300,30910,30752,29554,6977,18875,20089,22472,14772,18786,0
50000,1,2,2,51,0,3,0,1,2,1,5501,4485,3361,3166,3920,4225,1543,2718,2685,397,429,400,0
50000,2,3,2,21,2,-1,-1,1,0,0,7914,10005,9948,11332,9728,11176,6321,2506,1363,7633,2617,9198,0
50000,1,1,1,43,-1,0,-1,0,0,-1,4647,5233,4832,4270,3916,3531,1944,3487,3207,3650,1689,3145,0
150000,2,3,2,60,7,6,5,6,7,7,31706,35024,34494,35357,36225,35839,11890,6656,14851,3008,9030,2712,1
30000,1,2,1,53,1,3,4,3,0,1,7226,7683,7587,8797,7510,5883,1621,3040,672,6045,3726,602,0
50000,2,2,2,48,6,4,4,7,1,2,19120,20285,19630,24693,25683,24856,2192,7686,4955,16019,12468,15879,1
20000,2,2,1,67,-1,-1,4,0,1,0,9015,6636,5408,4008,5665,4629,7796,5886,1497,695,2833,3103,0
50000,1,2,1,26,-1,0,-1,2,0,-1,6507,6232,7427,8166,11044,10877,5374,1079,6266,4775,7750,4841,0
500000,1,1,2,60,-1,-1,-1,-1,-1,-1,187603,233724,176376,173049,179028,173374,157791,194486,58772,21711,55564,147651,0
80000,2,4,1,51,1,1,-1,-1,1,0,31426,27702,30341,42885,40632,35414,5392,9423,3376,6322,9116,7253,0
200000,2,2,1,24,-1,-1,-1,-1,-1,0,89982,80297,73724,71343,71639,80400,66598,42856,50462,12895,40775,61607,0
80000,2,1,1,48,-1,-1,-1,-1,-1,-1,14042,13542,11324,8581,8224,8697,4917,6415,6211,5046,3453,7186,0
80000,1,2,1,63,0,-1,1,-1,0,0,19385,16376,16834,19230,19596,19382,3754,7702,8821,15008,5648,5741,0
200000,1,1,2,21,1,-1,0,-1,-1,-1,20514,21886,22655,21939,18394,16609,8741,19589,14280,15748,2444,12109,0
10000,2,1,2,49,1,-1,-1,-1,-1,-1,5588,6173,6483,6502,8188,6348,4791,5276,2810,2886,3774,1249,0
300000,1,2,2,62,1,-1,2,0,3,0,108224,100589,128954,151101,152850,174942,50081,22492,19225,24691,49972,52674,0
80000,2,2,1,26,-1,1,0,1,-1,0,32082,31945,41432,38147,42319,44523,22899,17347,25970,5157,35682,30668,0
50000,1,2,2,64,0,1,1,1,1,0,21095,18926,19199,20940,21668,18686,2624,4017,4102,6751,2580,12218,0
300000,2,1,1,31,0,0,-1,-1,0,1,129585,145105,139631,146716,149478,168977,79794,67428,95790,115190,65518,80116,1
50000,1,1,2,37,-1,-1,0,-1,0,-1,23069,22519,18938,15694,12214,10526,11866,20190,14161,12048,2288,4702,0
500000,2,1,1,49,-1,-1,-1,0,-1,-1,186346,206913,240196,250690,183974,122009,158790,88873,174128,215513,60636,25742,0
500000,2,2,1,66,6,6,4,4,6,7,257025,304788,280023,296763,309851,315252,105817,91048,116461,180292,157157,115943,1
50000,1,1,2,45,3,6,0,4,3,3,3280,3568,4235,4610,3938,4376,1710,728,1117,943,1951,613,0
50000,2,3,1,48,-1,0,2,1,-1,1,12352,11583,8614,8481,6511,7572,10525,1427,6977,1064,2075,2948,0
200000,1,3,2,31,2,2,1,3,0,0,11458,8268,7734,7148,9032,8033,1109,4029,4736,2319,3523,2440,0
30000,2,3,1,50,1,1,0,2,-1,1,12487,13251,10812,9298,8543,8438,10096,1643,2783,2789,3737,6887,1
150000,1,2,1,21,2,3,0,2,2,0,89263,88322,92977,74679,73301,65113,55295,52166,21446,28242,35043,33839,1
20000,2,2,2,45,-1,-1,-1,-1,-1,-1,2990,3114,3289,3496,3430,4150,367,1914,2399,1079,1729,3258,0
